order_id,customer_lat,customer_lon,delivery_window_start,delivery_duration_estimate,vehicle_capacity,package_size,delivery_window_end
834,23.676386986506223,59.24807317942953,2025-01-01 10:53:00,14,1,2,2025-01-01 11:07:00
835,23.99836777273948,59.31176978809014,2025-04-04 09:47:00,18,1,2,2025-04-04 10:05:00
836,23.91892544950455,59.1564786073315,2025-06-06 09:34:00,26,1,2,2025-06-06 10:00:00
837,24.4148459010681,58.6280957463662,2025-05-02 11:27:00,22,2,1,2025-05-02 11:49:00
838,23.862393899116633,58.8382675059945,2025-04-29 10:58:00,11,1,2,2025-04-29 11:09:00
839,24.080588350278042,59.42808364032605,2025-04-07 10:38:00,22,1,1,2025-04-07 11:00:00
840,24.13226428791953,58.72461561184385,2025-03-09 09:16:00,31,1,2,2025-03-09 09:47:00
841,23.513094456588334,58.87216702383751,2025-04-04 09:00:00,30,2,1,2025-04-04 09:30:00
842,24.163537372016712,58.932076882944195,2025-06-09 11:57:00,36,2,1,2025-06-09 12:33:00
843,23.67803596686975,58.93940498969445,2025-03-14 09:09:00,32,2,2,2025-03-14 09:41:00
844,24.461070317469456,59.112939582494526,2025-02-07 09:12:00,28,1,1,2025-02-07 09:40:00
845,23.648662727753113,59.44307583774471,2025-06-06 11:23:00,12,2,1,2025-06-06 11:35:00
846,23.914624123727023,58.7406927118325,2025-01-07 11:28:00,19,1,2,2025-01-07 11:47:00
847,23.585349668078642,58.62150137630092,2025-05-05 09:24:00,11,1,2,2025-05-05 09:35:00
848,24.49687425184595,58.69747048985994,2025-03-20 10:29:00,22,2,2,2025-03-20 10:51:00
849,24.002195010331242,59.38692490020927,2025-04-11 10:52:00,28,1,1,2025-04-11 11:20:00
850,24.095385017320044,59.145810812655206,2025-02-02 09:34:00,35,1,1,2025-02-02 10:09:00
851,23.567076477388426,58.785906789239164,2025-05-23 09:46:00,26,1,1,2025-05-23 10:12:00
852,24.249960470399177,59.315946938968615,2025-04-05 10:05:00,30,2,2,2025-04-05 10:35:00
853,23.709905593095584,59.361369996363436,2025-02-21 09:56:00,23,1,1,2025-02-21 10:19:00
854,24.398054289440715,59.34651433869028,2025-06-14 11:31:00,21,1,1,2025-06-14 11:52:00
855,23.705139640482006,59.41892653363956,2025-02-03 09:16:00,30,2,1,2025-02-03 09:46:00
856,23.690687720663668,58.752241020173365,2025-05-19 11:42:00,21,1,1,2025-05-19 12:03:00
857,23.536549667848096,59.25504192874628,2025-03-29 10:14:00,20,1,1,2025-03-29 10:34:00
858,23.97206694511,58.96053949727414,2025-02-05 10:34:00,16,2,1,2025-02-05 10:50:00
859,24.064841133262618,59.34199855289006,2025-05-19 10:51:00,13,1,1,2025-05-19 11:04:00
860,23.56570863942835,59.228490677161616,2025-03-24 09:22:00,28,1,2,2025-03-24 09:50:00
861,24.275527616695012,59.27644744649972,2025-01-25 09:16:00,10,1,2,2025-01-25 09:26:00
862,23.953288834748026,59.15616183768107,2025-04-08 11:11:00,37,1,2,2025-04-08 11:48:00
863,24.02439026932758,58.67742876946971,2025-06-28 10:38:00,33,1,1,2025-06-28 11:11:00
864,23.94076274693823,59.04502691889694,2025-03-11 11:02:00,38,2,1,2025-03-11 11:40:00
865,23.900763060875327,59.484669739524506,2025-06-02 10:29:00,12,2,2,2025-06-02 10:41:00
866,24.059640331308216,59.43738806649712,2025-05-12 10:05:00,22,2,1,2025-05-12 10:27:00
867,23.655240245930713,58.54317373579701,2025-03-09 11:27:00,24,2,2,2025-03-09 11:51:00
868,23.681928130495272,58.664814815729436,2025-05-27 10:09:00,11,1,1,2025-05-27 10:20:00
869,24.361785621013517,58.63172877345456,2025-05-11 10:07:00,20,1,1,2025-05-11 10:27:00
870,24.446115462133633,59.2259799099853,2025-01-10 10:20:00,13,1,2,2025-01-10 10:33:00
871,23.87330931627975,59.317785329856946,2025-03-13 09:31:00,28,1,2,2025-03-13 09:59:00
872,23.770744673143554,58.71351136631067,2025-02-27 11:34:00,38,1,2,2025-02-27 12:12:00
873,24.143999543239016,59.00585269295183,2025-01-18 09:01:00,26,2,2,2025-01-18 09:27:00
874,23.908734171098097,59.3407030280112,2025-03-17 11:55:00,12,2,2,2025-03-17 12:07:00
875,23.525386355660345,59.232801544766254,2025-01-07 10:00:00,37,1,1,2025-01-07 10:37:00
876,23.65615259736619,59.04223720549185,2025-03-10 10:23:00,27,1,1,2025-03-10 10:50:00
877,24.2159722288474,59.09034769045877,2025-02-15 11:11:00,17,1,1,2025-02-15 11:28:00
878,24.158923941910153,59.00836054691628,2025-01-24 09:41:00,31,2,2,2025-01-24 10:12:00
879,23.527095992503483,58.79754845131882,2025-01-14 09:31:00,34,1,2,2025-01-14 10:05:00
880,23.72197216193295,59.065021992859016,2025-01-21 09:30:00,33,1,2,2025-01-21 10:03:00
881,23.73107479658807,59.18888530205009,2025-03-02 09:14:00,35,1,2,2025-03-02 09:49:00
882,24.17189274359873,59.37332291586081,2025-01-13 11:34:00,28,2,2,2025-01-13 12:02:00
883,23.519710537754364,59.136291353979246,2025-02-20 09:30:00,14,1,2,2025-02-20 09:44:00
884,23.604108581984573,59.26112153704316,2025-04-14 11:48:00,16,2,1,2025-04-14 12:04:00
885,24.29991608537319,58.660071634954576,2025-02-17 09:09:00,30,2,1,2025-02-17 09:39:00
886,23.678544662054335,58.96155747441979,2025-05-01 10:52:00,17,2,1,2025-05-01 11:09:00
887,24.152746107851875,58.509331619827094,2025-02-10 11:47:00,37,2,1,2025-02-10 12:24:00
888,23.738182781046728,58.74667886452162,2025-06-19 10:23:00,14,2,1,2025-06-19 10:37:00
889,23.599441392759346,59.226461715113004,2025-02-28 11:01:00,26,2,2,2025-02-28 11:27:00
890,23.743172190999456,59.49180995134936,2025-01-07 09:04:00,14,1,2,2025-01-07 09:18:00
891,24.22226693185566,58.59917809958721,2025-03-02 11:31:00,13,1,2,2025-03-02 11:44:00
892,24.355696468106284,58.901494315861285,2025-06-20 09:57:00,31,1,2,2025-06-20 10:28:00
893,24.330219864566992,59.30007096869916,2025-06-25 11:55:00,28,2,2,2025-06-25 12:23:00
894,23.897183529618456,58.7040356346289,2025-01-11 10:02:00,36,1,2,2025-01-11 10:38:00
895,24.168085136570646,59.055084949302284,2025-02-25 09:14:00,30,2,1,2025-02-25 09:44:00
896,23.70498429541582,59.23307129602968,2025-03-05 10:55:00,11,2,2,2025-03-05 11:06:00
897,23.793147730261012,59.115985450260176,2025-02-14 11:08:00,20,2,2,2025-02-14 11:28:00
898,24.39633581852112,58.68802473461542,2025-06-25 11:54:00,31,1,2,2025-06-25 12:25:00
899,23.513001923510735,58.85538456868574,2025-06-05 10:21:00,22,2,2,2025-06-05 10:43:00
900,23.58550853085447,59.283791784485395,2025-02-07 09:27:00,24,2,1,2025-02-07 09:51:00
901,23.70788625514603,59.05422651413202,2025-03-13 09:44:00,21,1,1,2025-03-13 10:05:00
902,23.52653220387382,58.505229613542916,2025-02-03 11:09:00,31,1,2,2025-02-03 11:40:00
903,23.681435435089796,59.26099076002809,2025-03-02 09:29:00,30,2,1,2025-03-02 09:59:00
904,24.083041560969694,58.53531135494024,2025-04-07 10:08:00,31,2,1,2025-04-07 10:39:00
905,23.921424550592498,59.24573378273123,2025-03-19 09:17:00,20,1,2,2025-03-19 09:37:00
906,24.392671711076975,58.702480560165235,2025-02-18 11:43:00,16,1,2,2025-02-18 11:59:00
907,24.31744356173844,59.45807348011938,2025-04-06 09:14:00,37,1,2,2025-04-06 09:51:00
908,23.841817351697877,58.867940751302086,2025-04-13 10:23:00,14,2,2,2025-04-13 10:37:00
909,23.75942343343129,58.82693161633808,2025-01-25 10:14:00,26,1,2,2025-01-25 10:40:00
910,23.879692408167266,58.648888050332445,2025-05-01 11:42:00,33,1,1,2025-05-01 12:15:00
911,24.09029494251481,58.80560421549021,2025-05-09 10:58:00,29,1,2,2025-05-09 11:27:00
912,23.768063640822877,59.3766507618282,2025-04-08 09:48:00,18,2,2,2025-04-08 10:06:00
913,24.124148907849133,59.496334337627246,2025-04-22 09:00:00,23,1,2,2025-04-22 09:23:00
914,23.909411652191242,58.86830953050685,2025-03-29 11:13:00,35,1,1,2025-03-29 11:48:00
915,24.05204718085198,58.94861063095454,2025-05-09 10:29:00,21,1,2,2025-05-09 10:50:00
916,23.936126529135315,59.222070938202734,2025-02-11 09:06:00,15,1,2,2025-02-11 09:21:00
917,23.794465759541918,59.38619578046507,2025-01-09 09:52:00,26,1,2,2025-01-09 10:18:00
918,24.448453306962158,59.093044334186786,2025-05-29 11:34:00,28,2,1,2025-05-29 12:02:00
919,24.263605794159762,58.89152569817783,2025-02-01 09:38:00,28,2,2,2025-02-01 10:06:00
920,23.64011317576645,58.91262184084862,2025-06-07 09:38:00,35,2,2,2025-06-07 10:13:00
921,24.368467975897914,59.195618146496805,2025-03-27 10:15:00,25,1,2,2025-03-27 10:40:00
922,23.987431198249514,58.50321826360428,2025-02-24 10:13:00,21,2,1,2025-02-24 10:34:00
923,24.394552226894092,59.11958933745984,2025-01-01 10:37:00,21,2,2,2025-01-01 10:58:00
924,24.299855255947314,58.85549301044136,2025-05-17 11:37:00,29,2,2,2025-05-17 12:06:00
925,23.925213504469234,59.29419733127708,2025-04-05 09:55:00,15,1,2,2025-04-05 10:10:00
926,23.52246930832012,58.592990639823135,2025-02-24 11:02:00,32,1,1,2025-02-24 11:34:00
927,23.768677359384945,59.08820226694839,2025-06-06 09:24:00,35,2,2,2025-06-06 09:59:00
928,24.041634214660867,58.980972889886125,2025-04-30 11:53:00,13,2,2,2025-04-30 12:06:00
929,24.13347821982615,59.14232552590523,2025-03-30 09:24:00,15,1,2,2025-03-30 09:39:00
930,23.757887685433204,58.56485359448297,2025-03-31 11:42:00,20,1,1,2025-03-31 12:02:00
931,23.639356074072825,59.079983787428134,2025-01-21 11:29:00,10,2,1,2025-01-21 11:39:00
932,24.3349302367993,59.06148458795953,2025-06-10 11:09:00,39,1,2,2025-06-10 11:48:00
933,24.48440218070355,59.06066009441617,2025-04-12 11:34:00,33,2,1,2025-04-12 12:07:00
934,24.025690182302686,59.10348766659646,2025-06-26 10:31:00,32,1,1,2025-06-26 11:03:00
935,23.671679285848302,59.17646793722636,2025-01-31 10:50:00,24,2,1,2025-01-31 11:14:00
936,23.772307326519368,59.304988999680766,2025-06-09 11:53:00,36,2,2,2025-06-09 12:29:00
937,23.518390676547465,58.769820720128216,2025-03-03 10:37:00,20,1,2,2025-03-03 10:57:00
938,24.4142988065605,59.325049410180064,2025-03-13 10:11:00,34,2,1,2025-03-13 10:45:00
939,23.61775108289014,58.998255682263455,2025-02-05 09:31:00,28,2,1,2025-02-05 09:59:00
940,24.076516475514254,58.577058279134334,2025-02-21 10:03:00,27,2,1,2025-02-21 10:30:00
941,23.774055220687206,58.55855092924398,2025-05-30 10:25:00,26,1,2,2025-05-30 10:51:00
942,24.054178002515794,58.83423831869606,2025-06-03 11:52:00,28,1,2,2025-06-03 12:20:00
943,24.151420388351863,59.284896977111465,2025-06-05 09:00:00,30,1,1,2025-06-05 09:30:00
944,24.3297418037072,59.207680934740914,2025-02-25 09:18:00,23,2,1,2025-02-25 09:41:00
945,23.706421271760604,59.288614964672405,2025-06-14 10:19:00,36,1,1,2025-06-14 10:55:00
946,23.51099582865848,59.017269056441606,2025-03-02 10:12:00,27,2,1,2025-03-02 10:39:00
947,23.636885630068807,58.94019899795549,2025-06-23 09:56:00,37,2,2,2025-06-23 10:33:00
948,24.400018641848106,58.64745252670628,2025-02-03 09:40:00,28,1,1,2025-02-03 10:08:00
949,24.373890077562514,58.828192753609315,2025-01-08 09:06:00,24,1,2,2025-01-08 09:30:00
950,24.097413102170307,58.93401936617388,2025-03-01 11:31:00,24,2,1,2025-03-01 11:55:00
951,24.100516860433654,58.588600429679616,2025-04-13 09:56:00,13,2,1,2025-04-13 10:09:00
952,24.165036674546254,58.72061195271121,2025-03-10 11:18:00,16,1,1,2025-03-10 11:34:00
953,23.675371278623448,59.09822529406374,2025-05-19 09:24:00,22,1,1,2025-05-19 09:46:00
954,24.41441194592496,59.23566311423919,2025-06-23 10:17:00,12,1,1,2025-06-23 10:29:00
955,23.91877052489207,59.49834751139295,2025-05-12 11:39:00,25,2,2,2025-05-12 12:04:00
956,23.883138528249496,59.433113331343556,2025-01-18 10:00:00,18,2,1,2025-01-18 10:18:00
957,24.01891770528284,59.14256519953519,2025-06-20 10:31:00,17,2,1,2025-06-20 10:48:00
958,23.546965966775055,58.92124805329407,2025-05-24 10:08:00,29,2,1,2025-05-24 10:37:00
959,23.66628336875608,59.13617736470823,2025-05-13 09:37:00,22,2,2,2025-05-13 09:59:00
960,24.23803361642637,59.28565161808023,2025-06-21 10:09:00,26,1,2,2025-06-21 10:35:00
961,23.582798667925125,58.61833619092339,2025-02-22 11:12:00,26,1,2,2025-02-22 11:38:00
962,24.10315210946639,58.909904889696286,2025-04-15 09:52:00,26,2,2,2025-04-15 10:18:00
963,23.74534910968132,59.33980228563562,2025-04-24 09:23:00,10,2,1,2025-04-24 09:33:00
964,23.889295614041977,58.883832951933044,2025-03-12 10:49:00,17,1,1,2025-03-12 11:06:00
965,23.7886937367707,59.071872271227186,2025-04-12 10:26:00,28,1,1,2025-04-12 10:54:00
966,23.855672716464948,59.0877693608622,2025-02-16 10:05:00,15,1,2,2025-02-16 10:20:00
967,24.219045905184245,58.68447625313364,2025-04-26 10:07:00,12,1,1,2025-04-26 10:19:00
968,23.797121715623174,58.86223544165229,2025-05-08 09:00:00,36,2,1,2025-05-08 09:36:00
969,24.0664046402969,58.83451128874193,2025-01-15 09:26:00,14,1,2,2025-01-15 09:40:00
970,23.9760504021991,58.52619670853206,2025-05-31 11:47:00,22,2,2,2025-05-31 12:09:00
971,24.163671165362647,58.52419176389135,2025-04-05 09:31:00,24,1,2,2025-04-05 09:55:00
972,24.436829739324757,59.331697043675774,2025-03-13 10:25:00,23,1,1,2025-03-13 10:48:00
973,24.23257209721025,58.773070809972815,2025-05-14 09:19:00,38,1,1,2025-05-14 09:57:00
974,23.714940378590757,59.018078766238816,2025-01-16 10:15:00,32,2,2,2025-01-16 10:47:00
975,23.531183135061283,58.798725573588776,2025-01-22 09:12:00,25,2,1,2025-01-22 09:37:00
976,23.762264044299826,59.44067924511534,2025-03-08 09:07:00,27,1,2,2025-03-08 09:34:00
977,24.095077930700256,58.75929675886577,2025-04-09 10:56:00,31,2,2,2025-04-09 11:27:00
978,23.55142581348425,58.92965681273893,2025-05-20 09:20:00,38,2,1,2025-05-20 09:58:00
979,23.996366247201237,59.3727302504846,2025-03-19 10:14:00,31,1,2,2025-03-19 10:45:00
980,24.09684284891689,59.34193356679181,2025-06-26 11:26:00,20,1,2,2025-06-26 11:46:00
981,23.83424389081696,58.686101417846274,2025-03-08 10:05:00,12,2,2,2025-03-08 10:17:00
982,24.270912203745823,59.30264330979571,2025-02-28 11:55:00,31,2,1,2025-02-28 12:26:00
983,23.60659825313377,58.95818688673789,2025-02-16 11:34:00,19,2,2,2025-02-16 11:53:00
984,23.57513778173581,58.98296887208536,2025-03-14 11:28:00,19,1,2,2025-03-14 11:47:00
985,24.228188756203604,58.63347997241594,2025-03-11 11:42:00,39,1,2,2025-03-11 12:21:00
986,23.9954913162062,58.580601513757124,2025-03-30 11:04:00,30,2,2,2025-03-30 11:34:00
987,24.188402396427737,59.22793930697377,2025-03-17 09:49:00,25,1,2,2025-03-17 10:14:00
988,23.934827338603746,58.9964611523553,2025-06-05 09:06:00,21,1,2,2025-06-05 09:27:00
989,23.746402033239107,58.93685070261518,2025-05-29 11:03:00,11,2,2,2025-05-29 11:14:00
990,24.3191023176742,59.2295082286524,2025-01-28 10:24:00,18,2,1,2025-01-28 10:42:00
991,24.29941587896898,59.26551289899111,2025-01-10 10:40:00,33,1,1,2025-01-10 11:13:00
992,24.194696470854428,58.65890816766935,2025-01-23 09:16:00,12,1,2,2025-01-23 09:28:00
993,23.772145137229963,59.11022514947764,2025-05-11 11:43:00,33,2,1,2025-05-11 12:16:00
994,24.090230666869086,58.635354082277686,2025-06-16 09:50:00,39,1,1,2025-06-16 10:29:00
995,23.860973896940028,59.25137508602904,2025-03-12 09:56:00,34,1,2,2025-03-12 10:30:00
996,23.591582073326634,59.15695515626714,2025-05-25 11:15:00,39,2,1,2025-05-25 11:54:00
997,24.41731357546224,59.45661462108346,2025-06-28 11:11:00,24,2,2,2025-06-28 11:35:00
998,23.63681863091896,58.56895801635642,2025-03-05 11:50:00,12,1,2,2025-03-05 12:02:00
999,24.450237353820803,58.55705472115125,2025-01-19 09:19:00,28,1,2,2025-01-19 09:47:00
1000,23.946005772957957,58.7821870746932,2025-04-30 11:34:00,27,1,2,2025-04-30 12:01:00
